customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,age,age_categories,RFM_level,job_title,job_industry_category,wealth_segment,owns_car,tenure,address,postcode,state,property_valuation
2143,Napoleon,Terron,M,53,1963-12-23,57,50 to 60,Potential,Business Systems Development Analyst,Untitled,High Net Worth,Yes,10.0,5 Fairfield Parkway,2557,NSW,8
2144,Maureene,Kingstne,F,12,1978-04-11,42,40 to 50,Can't Loose Them,Office Assistant IV,Property,Mass Customer,Yes,9.0,47 Kensington Avenue,2650,NSW,4
2145,Adrea,Quittonden,F,44,1959-11-11,61,Above 60,Require Activation,Librarian,Entertainment,Affluent Customer,Yes,19.0,9870 Brickson Park Trail,2216,NSW,8
2146,Timmie,Lenden,M,75,1967-01-25,53,50 to 60,Needs Attention,Untitled,Untitled,Mass Customer,No,13.0,3 Memorial Terrace,2234,NSW,10
2147,Franzen,Kielty,M,42,1998-11-04,22,20 to 30,Require Activation,Engineer IV,Untitled,High Net Worth,Yes,1.0,4559 Sundown Trail,2148,NSW,8
2148,Annis,Freeth,F,78,1989-03-20,31,30 to 40,Needs Attention,Engineer I,Manufacturing,Mass Customer,Yes,15.0,45613 Meadow Valley Center,3976,VIC,6
2149,Lana,Druce,F,26,1978-05-19,42,40 to 50,Can't Loose Them,Professor,Untitled,High Net Worth,No,6.0,2 Spaight Road,2210,NSW,10
2150,Huntlee,Pashba,M,75,1959-09-05,61,Above 60,Loyal,Untitled,Retail,Affluent Customer,Yes,8.0,59694 1st Crossing,4503,QLD,7
2151,Herrick,Gammett,M,9,1986-10-23,34,30 to 40,Champions,Untitled,Entertainment,Affluent Customer,No,6.0,124 Fulton Crossing,4680,QLD,3
2152,Junina,Labone,F,40,1968-11-05,52,50 to 60,Can't Loose Them,Database Administrator III,Manufacturing,Mass Customer,Yes,19.0,2800 Dottie Trail,3071,VIC,10
2153,Jimmy,,M,22,1986-10-13,34,30 to 40,Champions,Financial Analyst,Financial Services,Mass Customer,No,10.0,4 Mosinee Lane,4165,QLD,5
2154,Bird,Bolf,F,86,1980-01-08,40,40 to 50,Can't Loose Them,Chemical Engineer,Manufacturing,High Net Worth,No,6.0,0799 Florence Street,2089,NSW,9
2155,Fayth,Millions,F,24,1964-01-09,56,50 to 60,Can't Loose Them,Data Coordiator,Untitled,Mass Customer,No,14.0,5882 American Ash Point,3214,VIC,3
2156,Darill,Mowday,M,96,1977-04-08,43,40 to 50,Loyal,Desktop Support Technician,Retail,Mass Customer,Yes,18.0,13852 Burning Wood Terrace,2199,NSW,1
2157,Alidia,Petyankin,F,52,1978-01-30,42,40 to 50,Require Activation,Community Outreach Specialist,Property,Mass Customer,No,19.0,735 Eastlawn Place,4160,QLD,8
2158,Caesar,Begbie,M,11,1960-12-18,60,Above 60,Loyal,Physical Therapy Assistant,Entertainment,Mass Customer,No,6.0,6 Sauthoff Court,2144,NSW,9
2159,Godfrey,Bottini,M,19,1963-10-05,57,50 to 60,Champions,Untitled,Untitled,High Net Worth,Yes,6.0,1788 Columbus Trail,4510,QLD,4
2160,Kettie,Cantopher,F,64,1971-06-26,49,40 to 50,Champions,Recruiter,Health,Mass Customer,Yes,15.0,32705 Shelley Junction,3172,VIC,8
2161,Tommie,Mardle,M,35,1998-01-14,22,20 to 30,Loyal,Untitled,Financial Services,Mass Customer,No,4.0,0 Delladonna Parkway,3189,VIC,10
2162,Andrew,Blunt,M,49,1974-05-09,46,40 to 50,Promising,Paralegal,Financial Services,High Net Worth,Yes,10.0,79291 3rd Circle,2760,NSW,8
2163,Tim,Guilliatt,M,41,1996-12-25,24,20 to 30,Needs Attention,VP Product Management,Untitled,Mass Customer,Yes,6.0,8 Bunting Hill,2155,NSW,10
2164,Toinette,Clementson,F,12,1973-08-16,47,40 to 50,Can't Loose Them,Financial Analyst,Financial Services,Mass Customer,Yes,18.0,63 School Plaza,2145,NSW,9
2166,Mareah,Woodnutt,F,78,1984-11-09,36,30 to 40,Champions,Nurse,Property,Mass Customer,No,16.0,47204 Rigney Street,2770,NSW,6
2167,Laina,Semorad,F,31,1997-07-11,23,20 to 30,Potential,Librarian,Entertainment,Mass Customer,No,1.0,9732 Swallow Way,2750,NSW,8
2168,Levon,Woollard,M,83,1974-11-16,46,40 to 50,Potential,VP Accounting,Financial Services,Mass Customer,Yes,17.0,80 Cordelia Street,4061,QLD,5
2169,Jarrad,Atwell,M,80,1979-02-28,41,40 to 50,Loyal,Senior Financial Analyst,Financial Services,Mass Customer,No,18.0,88175 Center Road,2283,NSW,4
2170,Dewitt,Laight,M,27,1963-04-27,57,50 to 60,Can't Loose Them,Geological Engineer,Manufacturing,Affluent Customer,No,6.0,5 Muir Circle,2030,NSW,12
2171,Laryssa,Maes,F,21,1970-02-10,50,50 to 60,Champions,Pharmacist,Health,High Net Worth,No,10.0,6 Tennyson Place,2138,NSW,9
2172,Emmery,Angrock,M,6,1979-01-05,41,40 to 50,Loyal,Information Systems Manager,Health,Affluent Customer,Yes,13.0,698 Lunder Point,2016,NSW,10
2173,Gracia,McAteer,F,27,1976-09-21,44,40 to 50,Needs Attention,Help Desk Technician,IT,Mass Customer,Yes,22.0,5 Dixon Junction,2340,NSW,2
2174,Rock,Vickerstaff,M,32,1962-09-21,58,50 to 60,Loyal,Account Executive,Argiculture,High Net Worth,No,11.0,5890 Comanche Trail,3429,VIC,6
2175,Elvyn,Bullas,M,23,1985-11-01,35,30 to 40,Promising,Web Developer III,Health,Mass Customer,No,13.0,6621 Carberry Crossing,3083,VIC,8
2176,Josie,Gallemore,F,79,1962-11-09,58,50 to 60,Promising,Accountant II,Property,High Net Worth,Yes,12.0,322 Scott Plaza,2170,NSW,5
2177,Waverly,Creebo,M,35,1977-10-08,43,40 to 50,Potential,Social Worker,Health,Mass Customer,No,9.0,15811 La Follette Park,2770,NSW,7
2178,Veriee,Colthard,F,20,1954-03-18,66,Above 60,Needs Attention,Mechanical Systems Engineer,Retail,Mass Customer,No,12.0,67143 Bluejay Court,4214,QLD,8
2179,Benson,cornhill,M,15,1960-08-20,60,Above 60,Can't Loose Them,Desktop Support Technician,Manufacturing,Mass Customer,No,17.0,966 Emmet Trail,3015,VIC,10
2180,Urbanus,Trevaskus,M,98,1960-01-11,60,Above 60,Loyal,Chief Design Engineer,Untitled,High Net Worth,Yes,13.0,49530 Evergreen Lane,3163,VIC,10
2181,Tobe,Roxby,M,99,1974-07-17,46,40 to 50,Can't Loose Them,Account Executive,IT,Mass Customer,Yes,8.0,9582 Fremont Center,2032,NSW,11
2182,Symon,Minchin,M,47,1967-04-23,53,50 to 60,Can't Loose Them,Assistant Media Planner,Entertainment,High Net Worth,Yes,16.0,3 Declaration Circle,4350,QLD,7
2183,Jillie,Fyndon,F,61,1972-02-07,48,40 to 50,Can't Loose Them,Programmer Analyst IV,Manufacturing,Mass Customer,Yes,7.0,8142 Tomscot Drive,4132,QLD,4
2184,Lamar,Gladman,M,49,1971-12-05,49,40 to 50,Can't Loose Them,Statistician III,Health,Mass Customer,No,11.0,396 Sachs Road,2147,NSW,8
2185,Gayle,Gridley,F,40,1963-10-15,57,50 to 60,Champions,Human Resources Assistant II,Property,Mass Customer,No,19.0,1 Melby Way,2527,NSW,7
2186,Carolina,Sexty,F,61,1963-03-18,57,50 to 60,Needs Attention,Clinical Specialist,Health,High Net Worth,No,5.0,53221 Namekagon Parkway,2557,NSW,9
2187,Brunhilde,Kendall,F,52,1997-12-27,23,20 to 30,Can't Loose Them,Budget/Accounting Analyst I,Health,Mass Customer,No,2.0,6 Dovetail Circle,2200,NSW,9
2188,Zonnya,Fayter,F,85,1972-04-03,48,40 to 50,Champions,Nurse Practicioner,Untitled,Mass Customer,No,17.0,67 Carioca Road,4211,QLD,9
2189,Thedric,,M,43,1998-02-25,22,20 to 30,Can't Loose Them,Safety Technician II,Financial Services,High Net Worth,No,4.0,63123 Merry Alley,4500,QLD,8
2190,Maressa,Kondrachenko,F,77,1979-04-17,41,40 to 50,Can't Loose Them,Untitled,IT,Affluent Customer,No,13.0,4478 Banding Way,2830,NSW,3
2191,Alley,Fitchell,M,2,1976-05-11,44,40 to 50,Can't Loose Them,Payment Adjustment Coordinator,Untitled,Mass Customer,Yes,4.0,28928 Mariners Cove Pass,3040,VIC,11
2192,Hubie,Leipold,M,93,1966-08-27,54,50 to 60,Promising,Staff Accountant II,Untitled,Mass Customer,No,14.0,3 Thierer Plaza,4815,QLD,1
2193,Roldan,Carrington,M,66,1955-12-16,65,Above 60,Potential,Developer III,Untitled,Mass Customer,Yes,6.0,9 Hauk Alley,3915,VIC,4
2194,Johnette,O'Fergus,F,79,1958-09-10,62,Above 60,Can't Loose Them,Electrical Engineer,Manufacturing,Affluent Customer,Yes,11.0,9045 Kings Avenue,4153,QLD,11
2195,Nevsa,Taill,F,94,1987-05-02,33,30 to 40,Can't Loose Them,GIS Technical Architect,Financial Services,Affluent Customer,Yes,13.0,9 Barnett Street,4179,QLD,10
2196,Skylar,Brise,M,66,1976-06-08,44,40 to 50,Potential,Media Manager I,Retail,High Net Worth,Yes,7.0,6779 Melrose Way,2450,NSW,7
2197,Filip,Willows,M,32,1993-09-16,27,20 to 30,Require Activation,Programmer Analyst I,Financial Services,Mass Customer,No,7.0,42473 Sycamore Pass,3355,VIC,4
2198,Marijn,Arnoll,M,1,1998-01-10,22,20 to 30,Promising,Editor,Property,Affluent Customer,Yes,1.0,6631 Farragut Terrace,2148,NSW,6
2199,Leigha,Ranger,F,89,1983-02-09,37,30 to 40,Potential,Account Coordinator,Property,High Net Worth,Yes,13.0,886 Rusk Pass,2321,NSW,4
2200,Teodoor,Lovelace,M,23,1986-07-13,34,30 to 40,Require Activation,Community Outreach Specialist,Untitled,Affluent Customer,Yes,16.0,3 Bashford Plaza,2267,NSW,5
2201,Trisha,Basset,F,56,1998-12-12,22,20 to 30,Can't Loose Them,Design Engineer,Financial Services,Affluent Customer,Yes,1.0,11 Sage Place,4055,QLD,7
2202,Diannne,Neissen,F,46,1977-08-19,43,40 to 50,Can't Loose Them,Physical Therapy Assistant,Financial Services,Affluent Customer,Yes,8.0,26049 Straubel Point,2099,NSW,11
2203,Ganny,Alessandrelli,M,13,1998-12-23,22,20 to 30,Loyal,Sales Associate,Health,High Net Worth,Yes,2.0,59929 West Alley,2026,NSW,10
2204,Kacie,Barthram,F,16,1967-09-07,53,50 to 60,Can't Loose Them,Librarian,Entertainment,High Net Worth,No,7.0,94 Vernon Parkway,2762,NSW,9
2206,Osmond,McCamish,M,60,1957-05-25,63,Above 60,Promising,Structural Engineer,Financial Services,Affluent Customer,No,14.0,7 Novick Parkway,2160,NSW,5
2207,Junia,Gall,F,93,1979-01-26,41,40 to 50,Champions,Web Designer IV,Manufacturing,Mass Customer,Yes,16.0,02 Del Mar Center,4121,QLD,8
2208,Lavena,Embling,F,59,1954-05-07,66,Above 60,Potential,Untitled,Untitled,Mass Customer,No,9.0,0 Shasta Terrace,2289,NSW,7
2209,Rriocard,Gavan,M,4,1993-08-04,27,20 to 30,Require Activation,Registered Nurse,Health,Affluent Customer,Yes,3.0,90 East Way,2145,NSW,8
2210,Kirby,Cameron,M,16,1985-11-24,35,30 to 40,Can't Loose Them,Registered Nurse,Health,High Net Worth,No,5.0,2 Goodland Lane,3977,VIC,5
2211,Carmelita,Matuskiewicz,F,3,1975-08-27,45,40 to 50,Require Activation,Untitled,Manufacturing,Mass Customer,Yes,18.0,7 Vernon Lane,2232,NSW,10
2212,Adrianne,Raoux,F,22,1974-05-13,46,40 to 50,Champions,Technical Writer,Manufacturing,Affluent Customer,Yes,20.0,9 Killdeer Avenue,4227,QLD,7
2213,Jesse,Leyshon,F,70,1996-05-07,24,20 to 30,Can't Loose Them,Legal Assistant,Untitled,Affluent Customer,Yes,6.0,152 Larry Alley,2756,NSW,9
2214,Farlay,Plevey,M,52,1957-03-26,63,Above 60,Loyal,Untitled,Manufacturing,High Net Worth,Yes,8.0,85 Hudson Street,2505,NSW,8
2215,Viola,Wadhams,F,50,1971-02-20,49,40 to 50,Promising,Structural Engineer,Financial Services,Mass Customer,Yes,18.0,6672 Butternut Avenue,3458,VIC,6
2216,Clarinda,Woffinden,F,29,1962-01-02,58,50 to 60,Needs Attention,Systems Administrator II,Property,High Net Worth,Yes,10.0,43491 Jenifer Street,2750,NSW,7
2217,Kristofor,Juris,M,98,1981-10-17,39,30 to 40,Can't Loose Them,Paralegal,Financial Services,Mass Customer,No,16.0,47 Chinook Road,4421,QLD,2
2218,Madelena,Blincoe,F,94,1992-05-27,28,20 to 30,Potential,Senior Sales Associate,Health,Affluent Customer,No,4.0,3468 Rigney Place,3505,VIC,1
2219,Ansel,Napier,M,73,1982-03-01,38,30 to 40,Loyal,Senior Quality Engineer,Untitled,High Net Worth,Yes,3.0,079 Katie Alley,3216,VIC,9
2220,Curr,Jancey,M,35,1959-05-13,61,Above 60,Promising,Legal Assistant,Financial Services,Mass Customer,Yes,13.0,681 Butterfield Lane,2233,NSW,9
2221,Tye,Scottini,M,80,1995-11-07,25,20 to 30,Can't Loose Them,General Manager,Argiculture,Affluent Customer,No,7.0,48 Laurel Parkway,4017,QLD,5
2222,Caroline,Grabban,F,20,1974-08-26,46,40 to 50,Champions,Professor,Financial Services,Mass Customer,No,14.0,9115 Mockingbird Crossing,2145,NSW,6
2223,Sarita,Georgiev,F,38,1981-01-29,39,30 to 40,Champions,Professor,Health,Mass Customer,No,12.0,2 Michigan Parkway,3006,VIC,5
2224,Sydel,Seccombe,F,3,1998-08-18,22,20 to 30,Require Activation,Budget/Accounting Analyst III,Retail,High Net Worth,Yes,4.0,24 Hermina Alley,2262,NSW,6
2225,Christina,Easum,F,45,1988-04-02,32,30 to 40,Needs Attention,Occupational Therapist,Health,Affluent Customer,No,19.0,82237 Dapin Court,4570,QLD,4
2226,Hedvig,Flatt,F,10,1955-07-22,65,Above 60,Can't Loose Them,Biostatistician II,Entertainment,Mass Customer,No,11.0,1 Basil Street,4037,QLD,8
2227,Duff,Kemble,M,45,1976-07-16,44,40 to 50,Loyal,Systems Administrator I,Property,Affluent Customer,Yes,9.0,60650 Mcbride Point,3918,VIC,7
2228,Rosita,Soppeth,F,12,1956-03-09,64,Above 60,Require Activation,Geological Engineer,Manufacturing,High Net Worth,No,9.0,81 Lien Drive,3216,VIC,3
2229,Linette,Gotmann,F,76,1959-04-10,61,Above 60,Promising,Cost Accountant,Financial Services,Affluent Customer,Yes,7.0,37353 Alpine Circle,2214,NSW,8
2230,Gertruda,Shrimpling,F,53,1977-12-22,43,40 to 50,Can't Loose Them,Untitled,Untitled,Mass Customer,No,19.0,581 Granby Parkway,3025,VIC,8
2231,Rasla,Landreth,F,68,1959-09-25,61,Above 60,Promising,Accounting Assistant II,Untitled,Mass Customer,No,13.0,3073 Golf View Terrace,4165,QLD,8
2232,Nev,Malone,M,69,1990-05-07,30,30 to 40,Loyal,Help Desk Technician,Untitled,Mass Customer,Yes,11.0,95 Riverside Way,2640,NSW,1
2233,Cassi,Killingworth,F,49,1973-09-04,47,40 to 50,Champions,Sales Associate,Untitled,Mass Customer,Yes,8.0,390 Meadow Vale Circle,2560,NSW,9
2234,Dylan,Hanvey,M,48,1986-09-09,34,30 to 40,Potential,Electrical Engineer,Manufacturing,Mass Customer,No,18.0,501 Reindahl Alley,2069,NSW,12
2235,Maxine,Cauldwell,F,75,1979-10-02,41,40 to 50,Champions,Social Worker,Health,Affluent Customer,No,16.0,0 Mifflin Alley,4818,QLD,5
2236,Arin,Crickmoor,M,0,1968-04-16,52,50 to 60,Loyal,Data Coordiator,Manufacturing,Affluent Customer,Yes,13.0,261 Mosinee Avenue,2335,NSW,5
2237,Julia,Walden,F,83,1969-06-26,51,50 to 60,Can't Loose Them,Untitled,Untitled,Mass Customer,Yes,9.0,57 Boyd Avenue,2287,NSW,7
2238,Nata,Plinck,F,96,1978-09-14,42,40 to 50,Needs Attention,Director of Sales,Retail,Mass Customer,Yes,14.0,9 Washington Drive,3079,VIC,9
2239,Jocelyne,Pasquale,F,0,1960-01-11,60,Above 60,Promising,Associate Professor,Property,High Net Worth,Yes,8.0,48 Straubel Court,2400,NSW,1
2240,Niall,Hallifax,M,4,1969-07-25,51,50 to 60,Can't Loose Them,Automation Specialist III,Manufacturing,High Net Worth,Yes,16.0,70 Old Gate Avenue,3043,VIC,7
2241,Augy,Jerrems,M,45,1975-02-23,45,40 to 50,Loyal,Paralegal,Financial Services,High Net Worth,No,10.0,40062 Steensland Center,3977,VIC,6
2242,Elsy,Springell,F,25,1977-09-24,43,40 to 50,Require Activation,VP Sales,Untitled,Mass Customer,Yes,21.0,39179 Bayside Terrace,3148,VIC,9
2243,Lena,Cronshaw,F,76,1976-08-28,44,40 to 50,Require Activation,Business Systems Development Analyst,Untitled,Affluent Customer,Yes,7.0,04488 Amoth Parkway,2036,NSW,8
2244,Sidney,Cargon,M,97,1972-05-10,48,40 to 50,Loyal,Software Test Engineer III,Manufacturing,Mass Customer,No,5.0,259 Homewood Pass,2092,NSW,10
2245,Elsinore,Banbrook,F,11,1980-04-21,40,40 to 50,Champions,Marketing Manager,Argiculture,Mass Customer,No,3.0,863 Crescent Oaks Hill,4215,QLD,1
2246,Giraldo,Lacer,M,16,1979-01-24,41,40 to 50,Require Activation,Database Administrator III,Untitled,Mass Customer,Yes,13.0,353 Scott Road,2770,NSW,7
2247,Gweneth,Wilkins,F,17,1995-01-20,25,20 to 30,Can't Loose Them,Teacher,Retail,High Net Worth,Yes,1.0,97 Randy Junction,2040,NSW,12
2248,Helsa,Grandisson,F,33,1996-05-23,24,20 to 30,Can't Loose Them,Software Engineer I,Manufacturing,Mass Customer,No,1.0,047 Northfield Trail,3127,VIC,12
2249,Kiele,Caghan,F,7,1996-11-11,24,20 to 30,Promising,Untitled,Financial Services,Mass Customer,No,5.0,0132 Merrick Way,2770,NSW,9
2250,De witt,Gleave,M,72,1992-06-26,28,20 to 30,Require Activation,Untitled,Telecommunications,High Net Worth,No,7.0,9248 Ludington Circle,2714,NSW,1
2251,Leslie,Shotboult,M,68,1959-08-19,61,Above 60,Can't Loose Them,Untitled,Property,High Net Worth,No,19.0,81 Forest Dale Center,3555,VIC,3
2253,Gracie,Kubacki,F,28,1959-02-08,61,Above 60,Champions,Office Assistant I,Manufacturing,Affluent Customer,Yes,13.0,90 2nd Lane,2768,NSW,10
2254,Ann,Beek,F,36,1955-10-21,65,Above 60,Champions,Programmer Analyst II,Health,Affluent Customer,No,18.0,8718 Warner Avenue,2148,NSW,8
2255,Iorgo,Krol,M,92,1992-07-11,28,20 to 30,Require Activation,Dental Hygienist,Health,Affluent Customer,Yes,5.0,4 Mallory Hill,2880,NSW,1
2256,Mara,Rosterne,F,28,1978-02-26,42,40 to 50,Needs Attention,Marketing Manager,Retail,Mass Customer,No,15.0,29180 American Ash Circle,2560,NSW,9
2257,Siward,Corradino,M,27,1977-10-13,43,40 to 50,Loyal,Librarian,Entertainment,Mass Customer,No,15.0,6471 Meadow Valley Court,2097,NSW,11
2258,Cathy,Powter,F,63,1974-03-21,46,40 to 50,Champions,Account Executive,Retail,High Net Worth,No,7.0,9 Waxwing Pass,2008,NSW,11
2259,Leanora,Calbert,F,83,1999-07-02,21,20 to 30,Needs Attention,Environmental Specialist,Untitled,Affluent Customer,No,2.0,8 Buell Crossing,2320,NSW,5
2260,Jarad,Barthropp,M,38,1967-02-09,53,50 to 60,Can't Loose Them,Administrative Assistant IV,Argiculture,High Net Worth,No,11.0,40 Rigney Street,2200,NSW,8
2261,Gerome,Monshall,M,81,1980-09-21,40,40 to 50,Promising,Account Representative II,Health,Mass Customer,Yes,13.0,7035 Crest Line Place,3101,VIC,11
2262,Nyssa,Banister,F,90,1984-04-21,36,30 to 40,Needs Attention,Pharmacist,Health,Mass Customer,Yes,2.0,9129 Gale Court,4226,QLD,8
2263,Lois,Sorel,F,79,1987-02-06,33,30 to 40,Champions,Professor,Argiculture,Mass Customer,Yes,21.0,71109 Vernon Way,3350,VIC,4
2264,Tony,Shirley,F,18,1972-07-17,48,40 to 50,Potential,Occupational Therapist,Health,Affluent Customer,No,9.0,883 Almo Terrace,3977,VIC,6
2265,Brendan,Vicent,M,55,1980-07-29,40,40 to 50,Require Activation,Untitled,Property,Mass Customer,Yes,5.0,987 Victoria Trail,4006,QLD,8
2266,Jeth,Tomes,M,74,1998-10-11,22,20 to 30,Can't Loose Them,Untitled,Retail,High Net Worth,No,1.0,7037 North Park,2484,NSW,6
2267,Andrei,Mulchrone,F,78,1964-04-28,56,50 to 60,Promising,Business Systems Development Analyst,Untitled,Affluent Customer,No,14.0,93 Shasta Avenue,4171,QLD,10
2268,Wilhelmina,Gothup,F,66,1965-10-07,55,50 to 60,Can't Loose Them,Pharmacist,Health,Mass Customer,No,19.0,9574 David Lane,3218,VIC,8
2269,Beitris,Lamy,F,33,1989-11-11,31,30 to 40,Can't Loose Them,Product Engineer,Untitled,Mass Customer,No,9.0,1 Del Sol Center,2323,NSW,3
2270,Augustus,Edleston,M,50,1966-09-28,54,50 to 60,Potential,Information Systems Manager,Retail,Affluent Customer,No,9.0,38 Valley Edge Plaza,3095,VIC,10
2271,King,Hoston,M,96,1974-03-26,46,40 to 50,Require Activation,Untitled,Telecommunications,Mass Customer,Yes,18.0,004 Gulseth Junction,2619,NSW,8
2272,Grete,Hindenburg,F,82,1994-12-21,26,20 to 30,Champions,Internal Auditor,Manufacturing,Mass Customer,No,1.0,503 Clove Crossing,4306,QLD,4
2273,Rhetta,Lambrook,F,71,1964-08-04,56,50 to 60,Can't Loose Them,Assistant Professor,Untitled,Mass Customer,Yes,9.0,0346 Dayton Hill,2092,NSW,12
2274,Nada,Reinert,F,15,1979-11-26,41,40 to 50,Needs Attention,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,Yes,13.0,5 Derek Pass,2090,NSW,10
2275,Ursulina,Carter,F,77,1992-07-19,28,20 to 30,Champions,Human Resources Assistant II,Financial Services,High Net Worth,Yes,8.0,3417 Huxley Pass,3355,VIC,2
2276,Stormy,Caveney,F,90,1985-10-06,35,30 to 40,Loyal,Desktop Support Technician,Untitled,Mass Customer,Yes,12.0,163 Gale Center,2077,NSW,10
2277,Gillie,Ruben,F,44,1963-08-22,57,50 to 60,Potential,Cost Accountant,Financial Services,High Net Worth,Yes,7.0,09 Grim Lane,3752,VIC,4
2278,Gerri,Heliet,M,11,1977-09-25,43,40 to 50,Promising,Product Engineer,Health,Affluent Customer,Yes,8.0,31953 Dixon Way,2580,NSW,4
2279,Garrett,Szymon,M,42,1979-03-19,41,40 to 50,Can't Loose Them,Human Resources Assistant II,Health,Mass Customer,No,3.0,463 Rowland Drive,2066,NSW,9
2280,Wrennie,Alexandersson,F,93,1960-11-18,60,Above 60,Champions,Budget/Accounting Analyst I,Untitled,Mass Customer,No,9.0,054 Mesta Drive,3620,VIC,1
2281,Valaria,Abrehart,F,56,1989-05-10,31,30 to 40,Can't Loose Them,Untitled,Untitled,High Net Worth,Yes,14.0,33550 Spohn Terrace,3630,VIC,1
2282,Dominic,Gregoletti,M,81,1957-02-25,63,Above 60,Can't Loose Them,Senior Financial Analyst,Financial Services,Affluent Customer,Yes,7.0,953 Del Sol Point,3630,VIC,4
2283,Gaspar,Janaway,M,44,1954-02-08,66,Above 60,Can't Loose Them,Software Consultant,Untitled,High Net Worth,No,16.0,369 Milwaukee Court,3630,VIC,2
2284,Ola,Lenoir,F,83,1974-02-16,46,40 to 50,Can't Loose Them,Staff Accountant IV,Telecommunications,High Net Worth,No,14.0,10055 Old Shore Lane,3630,VIC,1
2285,Maritsa,Bellison,F,71,1973-10-27,47,40 to 50,Champions,Quality Control Specialist,Health,High Net Worth,No,5.0,018 Porter Court,3631,VIC,6
2286,Katuscha,Sapsed,F,20,1995-06-02,25,20 to 30,Potential,Staff Scientist,Manufacturing,High Net Worth,No,5.0,67 Elka Court,3630,VIC,3
2287,Gisela,Partener,F,53,1974-04-22,46,40 to 50,Require Activation,Human Resources Assistant I,Telecommunications,High Net Worth,No,20.0,5086 Meadow Ridge Circle,3350,VIC,7
2288,Cirillo,Hook,M,63,1964-05-04,56,50 to 60,Can't Loose Them,Staff Scientist,Manufacturing,High Net Worth,No,8.0,66 Talmadge Terrace,3630,VIC,1
2289,Kissie,Steanson,F,97,1980-09-25,40,40 to 50,Promising,Research Nurse,Health,Affluent Customer,Yes,13.0,09356 Badeau Drive,3630,VIC,1
2290,Myca,Standley,M,18,1981-03-10,39,30 to 40,Potential,Account Executive,Manufacturing,Mass Customer,Yes,5.0,1032 Killdeer Place,3631,VIC,3
2291,Guido,Meynell,M,67,1971-04-13,49,40 to 50,Require Activation,Accountant IV,Manufacturing,Affluent Customer,Yes,4.0,91 Ilene Parkway,3630,VIC,1
2292,Christie,MacClure,F,17,1998-06-02,22,20 to 30,Can't Loose Them,Research Nurse,Health,Mass Customer,Yes,2.0,5015 Pawling Park,2525,NSW,9
2293,Engracia,Newcom,F,70,1958-03-07,62,Above 60,Potential,Financial Advisor,Financial Services,Affluent Customer,No,16.0,5701 Sugar Court,2880,NSW,1
